,title,lastrevid
670,Lyavon Barshchewski,975080643.0
671,Siarhei Cherachen,1070934154.0
672,Zmitser Dashkevich,1092550681.0
673,Siamion Domash,1108538378.0
674,Tsimafei Dranchuk,1115164729.0
675,Alaksandar Dubko,1049964918.0
676,Alana Gebremariam,1114832548.0
677,Gennady Grushevoy,1094982832.0
678,Moshe Gutman,1058221840.0
679,Uładzimir Hančaryk,1105545058.0
680,Tamaš Hryb,1089370903.0
681,Anatoĺ Kalinin,1095765737.0
682,Uładzisłau Kazłouski,1082906416.0
683,Pavel Pavlovich Kozlovsky,1059698953.0
684,Ivan Kubrakov,1110591101.0
685,Vladimir Kumets,1107370274.0
686,Vyacheslav Nikolayevich Kuznetsov,1059194181.0
687,Valery Levaneuski,1103967180.0
688,Pavel Liohki,1112377212.0
689,Uladzimir Mackievič,1073431420.0
690,Vladimir Parfenovich,1070648178.0
691,Jan Pazniak,1109961050.0
692,Aleksandr Potupa,1114686271.0
693,Pyotr Prakapovich,1105481408.0
694,Alexander Radkov,1091859585.0
695,Symon Rak-Michajłoŭski,1108740902.0
696,Vladimir Vasilievich Rusakevich,1100971465.0
697,Ihar Rynkevich,1064451133.0
698,Aliaksandr Shakutsin,1107954358.0
699,Nikolai Shelyagovich,1092527212.0
700,Jan Stankievič,1115330170.0
701,Mikola Statkevich,1105528576.0
702,Sergei Tikhanovsky,1115451955.0
703,Alaksandar Ćvikievič,1113785358.0
704,Aleksandr Turchin,1086196169.0
705,Franak Viačorka,1110821628.0
706,Yury Voskresensky,1091719034.0
707,Ivan Yermachenka,1074131733.0
708,Manuel Abramowicz,1063238122.0
709,Rudy Aernoudt,1104528529.0
710,Herman Baltia,1088797136.0
711,Jan Béghin,1094288301.0
712,Frank Beke,1076417124.0
713,Gustave Boël,998374140.0
714,Pol Clovis Boël,1044839682.0
715,Antoine Brun,1105888595.0
716,Fernand Cocq,1059781125.0
717,Émile Coulonvaux,1058540019.0
718,Auguste Couvreur,1058540061.0
719,Nico Cué,1090780079.0
720,Pierre David (mayor),1055146012.0
721,August De Boodt,1061093766.0
722,Dirk De fauw,1054979701.0
723,René De Feyter,995806187.0
724,François-Philippe de Haussy,1087869295.0
725,Victor de Laveleye,1077689317.0
726,Édouard Descamps,1074405063.0
727,José Desmarets,1059402951.0
728,Émile van Dievoet,1109379888.0
729,Marc Drumaux,1054937431.0
730,Jos Dupré,1100264816.0
731,Françoise Dupuis,1067685663.0
732,Veerle Geerinckx,1048340504.0
733,Eugène Goblet d'Alviella,1114852816.0
734,Jean-Pierre Grafé,1112290249.0
735,Jacques Grippa,1034055053.0
736,Guy Hance,1058901086.0
737,Joris Helleputte,1051591828.0
738,Lucienne Herman-Michielsens,1073661185.0
739,Jules Hiernaux,1003320218.0
740,Julius Hoste Jr.,1080736243.0
741,Norbert Hougardy,1058901497.0
742,Joseph Houssa,1109576011.0
743,Vincent Houssiau,1036198503.0
744,Pierre Van Humbeeck,1058901725.0
745,Dorah Ilunga,1106195369.0
746,Pierre Imperiali,1058815544.0
747,Jean-François Istasse,1104147247.0
748,Milou Jeunehomme,1058898526.0
749,André Kempinaire,1058897535.0
750,Willy Kuijpers,1105018002.0
751,Rachid Madrane,1094043509.0
752,Luc Michel,1092518027.0
753,Fientje Moerman,1089220103.0
754,André Molitor,1089926878.0
755,Jean Pede,1034055187.0
756,Jean-Marie Piret,1102188001.0
757,André-Eugène Pirson,1087847916.0
758,"Philippe-Ambroise d'Olmen, Baron de Poederlé",1030396425.0
759,Marjet Van Puymbroeck,1090105907.0
760,Jean Richardot the Younger,1085858301.0
761,Gustave Rolin-Jaequemyns,1103791996.0
762,Hippolyte Rolin,1029822060.0
763,Father Samuel,1105406687.0
764,Louis-Joseph Seutin,1067673529.0
765,Alfons Siffer,1044386557.0
766,Cyrille Tahay,1099406349.0
767,Jacques Timmermans,1099978512.0
768,Robert Urbain,1073906467.0
769,Jacques Van Gompel,994051445.0
770,Marcel Van Langenhove (referee),1107440236.0
771,Johan Verbeke,1096587032.0
772,Lodewijk Verreycken,1104711170.0
773,Louis Waltniel,1058900581.0
774,Yves de Wasseige,1099711000.0
775,Jacques van Ypersele de Strihou,1101784212.0
776,Beverly Castillo,919973607.0
777,Elfreda Reyes,1036465539.0
778,Bert Tucker,1106473958.0
779,Michel Ahouanmènou,1082795168.0
780,Arnauld Antoine Akodjènou,1096094495.0
781,Jules-Armand Aniambossou,1083426767.0
782,Pascal Chabi Kao,1085346521.0
783,Francis Covi,1067482687.0
784,Joachim Dahissiho,1029448695.0
785,Adrien Degbey,1061050724.0
786,Luc Gnacadja,1105462246.0
787,Paul Hazoumé,1103078061.0
788,Louis Hunkanrin,1093387515.0
789,Louis Ignacio-Pinto,1092475356.0
790,Arouna Mama,1065903499.0
791,Moussa Okanla,1090050440.0
792,Assogba Oké,1086957528.0
793,Émile Poisson,1084137581.0
794,Maximilien Quenum-Possy-Berry,1043722585.0
795,Nicéphore Soglo,1095045396.0
796,Dorjee Wangmo,1060085965.0
797,Ugyen Dorji (DNT politician),1074573786.0
798,Zangley Dukpa,1068932528.0
799,Dupthob,986218104.0
800,Pema Gyamtsho,1110797584.0
801,Choki Gyeltshen,967051066.0
802,Sherub Gyeltshen,1069232338.0
803,Choida Jamtsho,1100668369.0
804,Rinzin Jamtsho,986219619.0
805,Kunzang C. Namgyel,1115406312.0
806,Shingkhar Lam,1065108391.0
807,Tshewang Lhamo,935053684.0
808,Kuenga Loday,967051092.0
809,Dorji Namgyal,1101249209.0
810,Jigme Namgyal (Bhutan),1112477163.0
811,Wangdi Norbu,1099185991.0
812,Kinga Penjor,1029727171.0
813,Yeshey Penjor,956623702.0
814,Thakur S. Powdyel,1113475126.0
815,Jai Bir Rai,1099839823.0
816,Karma Rangdol,1115618373.0
817,Loknath Sharma,1099839678.0
818,Tenzin (politician),1017464973.0
819,Sonam Tobgye,1088131266.0
820,Dorji Tshering,1023360934.0
821,Kinga Tshering,1111838853.0
822,Namgay Tshering,1062630670.0
823,Ugyen Tshering,1068931844.0
824,Jigme Wangchuk,1076705305.0
825,Lhatu Wangchuk,1077117615.0
826,Khandu Wangchuk,1082071070.0
827,Norbu Wangchuk,1105642733.0
828,Tshering Wangchuk,1098122862.0
829,Karma Donnen Wangdi,1013757910.0
830,Tshencho Wangdi,935053725.0
831,Ugyen Wangdi,1010522641.0
832,Dechen Wangmo (politician),1109945331.0
833,Dechen Zangmo,1095618727.0
834,Neten Zangmo,1087879345.0
835,Nidup Zangpo,1083086732.0
836,Yeshey Zimba,1082071369.0
837,Nataniel Aguirre,1113064273.0
838,Jacobo Aillón,1066796299.0
839,Isaac Ávalos,1105448251.0
840,Augusto Céspedes,1060109299.0
841,Soledad Chapetón,1100789033.0
842,Adolfo Chávez,1064862832.0
843,Chi Hyun Chung,1102263683.0
844,Daniel Sánchez Bustamante,1112693678.0
845,Rafael Peña,1106083763.0
846,Marcial Fabricano,1064844718.0
847,Francisco Argandoña,1113998869.0
848,Antonio Machaca,1104152307.0
849,Adolfo Mendoza,1093449967.0
850,Pedro Domingo Murillo,1102892437.0
851,Francisco Burdett O'Connor,1115835294.0
852,Manuel Luis de Oliden,1111940891.0
853,Isabel Ortega Ventura,1067118559.0
854,Simón Iturri Patiño,1113483466.0
855,Bonifacio Pinedo,1013870027.0
856,Julio Pinedo,1013509802.0
857,José Mariano Serrano,1102912474.0
858,Moisés Torres (politician),1103547860.0
859,Fernando Vargas Mosua,1113961954.0
860,Jaime de Zudáñez,1057374473.0
861,Elvira Abdić-Jelenović,1092410267.0
862,Mehmed Alajbegović,1090097632.0
863,Boško Baškot,945729760.0
864,Hasan Brkić,1108766075.0
865,Salko Bukvarević,1103476585.0
866,Mirsad Ćeman,1059620444.0
867,Selmo Cikotić,1109891116.0
868,Sabina Ćudić,1109170821.0
869,Milorad Dodik,1115334252.0
870,Dženan Đonlagić,1023971751.0
871,Nijaz Duraković,1115514419.0
872,Edin Forto,1114128635.0
873,Dževad Galijašević,1080524051.0
874,Josip Grubeša,1078976634.0
875,Ankica Gudeljević,1109892248.0
876,Muhamed Hadžijamaković,1069745508.0
877,Mirsad Hadžikadić,1114039434.0
878,Sanjin Halimović,1098646648.0
879,Husein Miljković,1098413355.0
880,Jasmin Imamović,1060821223.0
881,Alija Izetbegović,1114046666.0
882,Adamir Jerković,1070639895.0
883,Esed Kadrić,1099964892.0
884,Mehmed Kapetanović,1074875734.0
885,Salmir Kaplan,1095054536.0
886,Osman Karabegović,1027401183.0
887,Fuad Kasumović,1083608363.0
888,Rudi Kolak,1059610572.0
889,Ivo Komšić,1114461162.0
890,Rusmir Mahmutćehajić,1101508210.0
891,Ante Marković,1107391428.0
892,Amor Mašović,1060006575.0
893,Dragan Mektić,1115510719.0
894,Ademaga Mešić,1095848757.0
895,Jelka Miličević,1040936683.0
896,Abdulah Mutapčić,1006720652.0
897,Abdulah Nakaš,1102636519.0
898,Mario Nenadić,1111446400.0
899,Damir Nikšić,1096462723.0
900,Ismet Popovac,1115247176.0
901,Hakija Pozderac,963175504.0
902,Hamdija Pozderac,1045803709.0
903,Nurija Pozderac,1056889716.0
904,Đuro Pucar,1052519383.0
905,Fahrudin Radončić,1101596243.0
906,Alen Šeranić,1111537511.0
907,Uglješa Uzelac,1003796992.0
908,Nezir Škaljić,1107435418.0
909,Ibrahim Spahić,995023876.0
910,Emir Suljagić,1065740656.0
911,Svetozar Pudarić,1107151585.0
912,Miloš Vukašinović,934652983.0
913,Daniel Kwele,1084843766.0
914,Michael Dingake,1084856043.0
915,James G. Haskins,1089282280.0
916,Tshenolo Mabeo,1084860922.0
917,Philip Matante,1084858391.0
918,Gomolemo Motswaledi,1092621711.0
919,Motsamai Mpho,1056631444.0
920,Sylvia Muzila,1092977456.0
921,Leetile Disang Raditladi,1102718757.0
922,Benjamin Thema,1089085673.0
923,Patrick van Rensburg,1113094894.0
924,Maria de Lourdes Abadia,1111422727.0
925,José de Abreu (politician),1097490839.0
926,Rafael Tobias de Aguiar,1074741594.0
927,Medeiros e Albuquerque,1097328483.0
928,Léo de Almeida Neves,1101145934.0
929,Simão Almeida,1099633172.0
930,Antônio Pinto Chichorro da Gama,1096806594.0
931,Cipriano Barata,1107774158.0
932,Irani Barbosa,1101926106.0
933,Jaison Barreto,1103547503.0
934,Djalma Bastos de Morais,1106062579.0
935,"Henrique de Beaurepaire-Rohan, Viscount of Beaurepaire-Rohan",1115822094.0
936,José Paulo Bisol,1103547561.0
937,Natália Bastos Bonavides,1110953316.0
938,João Francisco Inácio Brazão,1094855099.0
939,Amador Bueno,1034472026.0
940,Antônio Câmara,1099829944.0
941,Luiz Humberto Carneiro,1098842373.0
942,Izolda Cela,1102485000.0
943,Margarete Coelho,1103498671.0
944,Ivandro Cunha Lima,1098295043.0
945,João Cunha (politician),1100962574.0
946,Aécio de Borba,1098281596.0
947,José Abílio Silva de Santana,1112293020.0
948,Alércio Dias,1101206546.0
949,Délio dos Santos,1101206499.0
950,Ademar Frederico Duwe,1098597920.0
951,Elcione Zahluth Barbalho,1074736382.0
952,"Gastão d'Escragnolle, Baron d'Escragnolle",1063661693.0
953,Paulo Cesar Farias,1065573695.0
954,Emília Fernandes,1078521692.0
955,José Carlos da Silva Mayrink Ferrão,1085435249.0
956,Dalva Figueiredo,1087607148.0
957,Francisco Julião,1035689740.0
958,Jofran Frejat,1102181607.0
959,Edmundo Galdino,1112253425.0
960,Joaquim Gomes de Souza,1069184517.0
961,Abdul Hamid Sebba,1111084208.0
962,Jutahy Júnior,983207788.0
963,Joaquim Gonçalves Ledo,1071023786.0
964,Antônio Leite Andrade,1101206516.0
965,Alceste Madeira,1099410153.0
966,Beto Mansur,1113576505.0
967,Horácio de Matos,1088164926.0
968,Sandra Meira Starling,1099835037.0
969,Gerardo Melo Mourão,1098005745.0
970,Guilherme Melo (politician),1099445119.0
971,Murilo Melo Filho,1102568805.0
972,Cândido Mendes de Almeida,1097155280.0
973,Gilmar Mendes,1106136142.0
974,Edmur Mesquita,1094838035.0
975,Miguel Couto,1035994107.0
976,Claudio Modesto,994272220.0
977,Armando Monteiro (politician),1098295517.0
978,Carlos Eduardo Moreira Ferreira,1087824575.0
979,Pedro Soares Muñoz,1096764969.0
980,Dora Nascimento,1028740301.0
981,Carlos Neder,1102908883.0
982,Domingos Gomes de Aguiar Neto,1109245420.0
983,"Manuel Luís Osório, Marquis of Erval",1110318599.0
984,Hildebrando Pascoal,1088472912.0
985,Astrojildo Pereira,1083304045.0
986,Joaquim Alvaro Pereira Leite,1114125901.0
987,Jorge Picciani,1099308847.0
988,Francisco José Pinheiro,1089344947.0
989,Mario Pinotti,1033871516.0
990,Henrique Pizzolato,940662779.0
991,Plínio de Arruda Sampaio Jr.,1100471665.0
992,Irondi Pugliesi,1111085644.0
993,Eusébio de Queirós,1091204382.0
994,Ratinho (TV presenter),1114298116.0
995,Marco Antonio Raupp,1098664390.0
996,Robert Rey (plastic surgeon),1112518148.0
997,Ary Rigo,1100211750.0
998,Antônio Ricardo dos Santos,1028742803.0
999,Euclides Scalco,1101357504.0
1000,Aldo Schneider,1092981443.0
1001,Augusto Severo de Albuquerque Maranhão,1033155129.0
1002,"José Manuel da Silva, Baron of Tietê",1094131544.0
1003,Fabiano Silveira,1097157218.0
1004,Jose de Sousa Campos,1015210781.0
1005,"Irineu Evangelista de Sousa, Viscount of Mauá",1115824782.0
1006,"João Cardoso de Meneses e Sousa, Baron of Paranapiacaba",1097159430.0
1007,Aureliano Cândido Tavares Bastos,1001957115.0
1008,Juarez Távora (general),1094239935.0
1009,"Antônio de Queirós Teles, Baron of Jundiaí",1014343460.0
1010,Evaristo da Veiga,1106429833.0
1011,Luís Viana Neto,1097160637.0
1012,André Zacharow,1103029055.0
1013,Aleksandar Alekov,1106388347.0
1014,Anyu Angelov,1109005189.0
1015,Dolores Arsenova,994730790.0
1016,Atanas Atanasov (politician),1102528583.0
1017,Hristo Atanassov,1076172488.0
1018,Jonas Basanavičius,1111267587.0
1019,Alexander Bogoridi,1114426710.0
1020,Vasil Chichibaba,969578159.0
1021,Vladimir Damgov,1086786118.0
1022,Ivan Dimov (scientist),931453017.0
1023,Valentin Fortunov,1032125290.0
1024,Kristalina Georgieva,1115833345.0
1025,Ivancho Hadzhipenchovich,1029652571.0
1026,Aleksi Ivanov,1105069303.0
1027,Georgi Ivanov (mayor),937372283.0
1028,Ljubica Ivošević Dimitrov,1070575609.0
1029,Grozdan Karadzhov,1066070185.0
1030,Vladimir Karolev,1115721370.0
1031,Georgi Kirkov,1005695384.0
1032,Spiro Kitinchev,1063738922.0
1033,Kalina Konstantinova,1104793980.0
1034,Kostadin Kostadinov (professor),1110428529.0
1035,Gavril Krastevich,1081400175.0
1036,Nikola Lazarov,1055871409.0
1037,Ivan Marazov,917237234.0
1038,Venko Markovski,1114988749.0
1039,Sebihan Mehmed,1092778647.0
1040,Ilian Mihov,1115721901.0
1041,Nikola Minchev,1114820940.0
1042,Plamen Panayotov,1096862893.0
1043,Vladislav Panev,1054474125.0
1044,Asparuh Panov,1022365931.0
1045,Daniel Panov,1077856970.0
1046,Aleksandar Paunov,1003790540.0
1047,Kiril Petkov,1114126346.0
1048,Ivan Stanchov,1100259796.0
1049,Hristiana Todorova,1097213735.0
1050,Borislav Tsekov,1098837966.0
1051,Tsvetko Boboshevski,1013781277.0
1052,Velko Valkanov,1060696696.0
1053,Ventsislav Varbanov,1108228084.0
1054,Damyan Velchev,1104678360.0
1055,Svetoslav Vitkov,1088561141.0
1056,Mincho Yovchev,1101186643.0
1057,Martin Zaimov,1083075073.0
1058,Dragomir Zakov,1112779696.0
1059,Nayden Zelenogorski,1088342299.0
1060,Boureima Badini,1066047125.0
1061,Blaise Bassoleth,1050043776.0
1062,Nazi Boni,1076793254.0
1063,François Compaoré,1108463297.0
1064,Daniel Ouezzin Coulibaly,918075025.0
1065,Toubé Clément Dakio,1053333514.0
1066,Elise Foniyama Thiombioano Ilboudo,1062255717.0
1067,Frédéric Guirma,1053332359.0
1068,Emile Ilboudo,1053332274.0
1069,Zinda Kaboré,1050917887.0
1070,Christophe Kalenzaga,951757578.0
1071,Joséphine Ki-Zerbo,1108677667.0
1072,Begnon-Damien Kone,1026369404.0
1073,Kouamé Lougué,1066098405.0
1074,Jean-Baptiste Natama,1115090605.0
1075,Jean-Baptiste Ouédraogo,1105203937.0
1076,Mamadou Ouédraogo,1021835192.0
1077,Pargui Emile Paré,1109114806.0
1078,Filippe Savadogo,1099231025.0
1079,Nouhoun Sigue,1053333064.0
1080,Diongolo Traore,861250146.0
1081,Maurice Yaméogo,1105869651.0
1082,Saye Zerbo,1067927039.0
1083,Domine Banyankimbona,1069455389.0
1084,Joseph Biroli,1091158074.0
1085,Joseph Butore,1021128901.0
1086,Joseph Cimpaye,1080421208.0
1087,Edouard Nduwimana,1032468586.0
1088,Gervais Nyangoma,1080903489.0
1089,Aimée Kanyana,1032854364.0
1090,Gérard Mfuranzima,1059652996.0
1091,Alain Mutabazi,1042900537.0
1092,Cyrille Ndayirukiye,1099827364.0
1093,Révérien Ndikuriyo,1105613739.0
1094,Eustache Ngabisha,1096057884.0
1095,Léonce Ngendakumana,956640760.0
1096,Marie Chantal Nijimbere,1081391171.0
1097,Tharcisse Niyongabo,1040979617.0
1098,Gabriel Nizigama,1017380720.0
1099,Ancilla Ntakaburimvo,1038438954.0
1100,Jean-Baptiste Ntidendereza,1091156761.0
1101,Ririkumutima,1103261297.0
1102,Agathon Rwasa,1089496637.0
1103,Imelde Sabushimike,1046251467.0
1104,Albert Shingiro,1088693789.0
1105,Cyriaque Simbizi,1080578027.0
1106,Alexis Sinduhije,1092395127.0
1107,Ang Vong Vathana,1106363571.0
1108,Bun Chanmol,1109177249.0
1109,Chem Snguon,1059573671.0
1110,Chhan Sokhom,1059573770.0
1111,Chuon Saodi,1059573024.0
1112,Duong Sam Ol,1094852239.0
1113,Ieu Koeus,1107109489.0
1114,Khem Veasna,1109114751.0
1115,Kou Roun,1059572876.0
1116,Daran Kravanh,1096672232.0
1117,Lon Nil,1059582440.0
1118,Ly Khvan Pan,1059572637.0
1119,Mao Ayuth,1099980718.0
1120,Neav Sithong,1059563159.0
1121,Ngoun Chhay Kry,1059567048.0
1122,Norodom Norindeth,1097718042.0
1123,Norodom Phurissara,1059276168.0
1124,Oung Ouen,1079121769.0
1125,Phlek Chhat,1059566416.0
1126,Ponn Vongs Vaddey,1059574324.0
1127,Say Phouthang,1059582575.0
1128,Sisowath Youtevong,1107113292.0
1129,So Nem,1111929288.0
1130,Tep Hun,1081916038.0
1131,Tep Phan,1059565834.0
1132,Thiounn,1108028340.0
1133,Touch Kim,1068185468.0
1134,Truong Cang,1067944733.0
1135,Tuot Saron,1059582752.0
1136,Uch Ven,1059582941.0
1137,Uk Vithun,1064744142.0
1138,Ung Hong Sath,1094819140.0
1139,Veng Sakhon,1114970454.0
1140,Yat Hwaidi,1081234427.0
1141,Vincent de Paul Ahanda,1083376451.0
1142,Lawrence Fonka Shang,1041211681.0
1143,Victor Fotso,1102345166.0
1144,Séraphin Magloire Fouda,1009662257.0
1145,Njomgang Isaac,1108440685.0
1146,Augustine Ngom Jua,1040317165.0
1147,Pierre Kotouo,948427004.0
1148,Ibrahim Mbombo Njoya,1112559227.0
1149,Ousmane Mey,1017007525.0
1150,Victor Mukete,1098691243.0
1151,Bernard Muna,1108720863.0
1152,Pierre Ngayewang,1015516439.0
1153,John Ebong Ngole,1108422427.0
1154,Victor Anomah Ngu,1112931112.0
1155,Dorothy L. Njeuma,1067488532.0
1156,Bernard Njonga,1098278415.0
1157,Arouna N'Joya,1021209755.0
1158,Edouard Nomo-Ongolo,1115394556.0
1159,Antoine Ntsimi,1021211954.0
1160,André Ngongang Ouandji,1021209594.0
1161,Paul Pondi,1021211934.0
1162,Félix Sabal Lecco (politician),1051804573.0
1163,François Sengat-Kuo,1021210005.0
1164,Félix Tonye Mbog,1097564213.0
1165,Kah Walla,1092436663.0
1166,José Manuel Gomes Andrade,1081053284.0
1167,Honório Barreto,973826987.0
1168,Fernando Elísio Freire,1069455161.0
1169,Pedro Fernandes Lopes,1084646808.0
1170,Paulo Rocha (Cape Verde politician),1093958730.0
1171,Arlindo do Rosário,1101613422.0
1172,Gilberto Correia Carvalho Silva,1101613548.0
1173,Luís Filipe Tavares,1065001801.0
1174,Carlos de Vasconcelos,1093959761.0
1175,Abraão Vicente,1059495714.0
1176,Alexandre Banza,1112157049.0
1177,Jean-Bédel Bokassa,1113784938.0
1178,Antoine Darlan,1070323425.0
1179,Georges Darlan,1090255799.0
1180,Catherine Denguiadé,1113661673.0
1181,Henri-Marie Dondra,1112811274.0
1182,Saif Durbar,1033150087.0
1183,Hassan Al Habib,988829581.0
1184,Rodolphe Iddi Lala,1115556145.0
1185,Désiré Kolingba,1100414331.0
1186,Karim Meckassoua,1042724644.0
1187,Abakar Sabon,1062856588.0
1188,Levy Yakete,1036618742.0
1189,Achta Ahmat Bremé,1100448797.0
1190,Mohamed Bechir-Sow,1112094658.0
1191,Christian Georges Diguimbaye,1106463141.0
1192,Firmin Djidingar,1054942760.0
1193,Roger Djikisna,1010288821.0
1194,Arabi El Goni,1050732839.0
1195,Acheikh Ibn-Oumar,1115564327.0
1196,Hinda Déby Itno,1111863464.0
1197,Mahamat Djarma Khatir,952741451.0
1198,Oueddei Kichidemi,1096370089.0
1199,Alphonse Kotiga,1108077983.0
1200,Baba Laddé,1106278873.0
1201,Nadji Madou,872461806.0
1202,Mariam Mahamat Nour,1077898049.0
1203,Laoukein Kourayo Médard,872513852.0
1204,Abbo Nassour,1115564144.0
1205,Tahir Hamid Nguilin,1085015143.0
1206,Gontchomé Sahoulba,1100566547.0
1207,Quatre Sou Quatre,1010289028.0
1208,Djimadoum Tiraina,1112094593.0
1209,Saadie Goukouni Weddeye,1115480119.0
1210,Patricio Achurra,1063051282.0
1211,Hermes Ahumada,1061888618.0
1212,Felipe Alessandri,1115021687.0
1213,Lidia Amarales,1109042122.0
1214,Ximena Anza,1107215667.0
1215,Aurora Argomedo,1060990009.0
1216,Claudio Arredondo,1098030047.0
1217,Francisco Astaburuaga Cienfuegos,1097538961.0
1218,Camilo Ballesteros,1097131738.0
1219,Jaime Bassa,1097539409.0
1220,Alexandra Benado,1096936718.0
1221,Diego José Benavente,1069288880.0
1222,Harald Beyer (politician),1094177814.0
1223,José Luis Cabión,1111860853.0
1224,Mauricio Cataldo,1115156426.0
1225,Juan Chandía,1085403808.0
1226,Eduardo Charme,1037350216.0
1227,Fernando Cordero Rusque,1103478298.0
1228,Juan de Dios Correa de Saa,1037542204.0
1229,Álvaro Covarrubias,1087840742.0
1230,Miguel Cruchaga Tocornal,1061889467.0
1231,Pedro Nolasco Cruz Vergara,1097565855.0
1232,Mario Desbordes,1112783373.0
1233,Jorge Dip,1095852077.0
1234,Jose Fernandez Dubrock,1095758707.0
1235,Julio Durán,1097570287.0
1236,Adolfo Eastman,1038273100.0
1237,Rojo Edwards,1115021831.0
1238,Juan Egaña,1060973836.0
1239,Diego Elizondo Prado,1037492111.0
1240,José Maza Fernández,1097589388.0
1241,Ángel Flisfisch,1111776342.0
1242,"Pablo Galdames (footballer, born 1974)",1103181135.0
1243,Jaime Gazmuri,1110097739.0
1244,Isabel Godoy,1036631728.0
1245,Lidia González,1090166891.0
1246,Hugo Gutiérrez Gálvez,1088424535.0
1247,"David Henríquez (footballer, born 1977)",1106626625.0
1248,Alejandra Bravo Hidalgo,1097579028.0
1249,Checho Hirane,1077893937.0
1250,Aucán Huilcamán,1049163977.0
1251,Daniel Jadue,1115056871.0
1252,Liliana Jadue,1108033983.0
1253,Felipe Kast,1115707992.0
1254,José Rafael Larraín,1051093031.0
1255,Fernando Lazcano Echaurren,1037353335.0
1256,Antonio Leal Labrín,1101221172.0
1257,Carlos Maldonado Curti,1108666802.0
1258,Enrique Maluenda,1111424266.0
1259,Graciela Mandujano,1063237992.0
1260,Nicolás Marambio,1061889202.0
1261,María de los Ángeles de la Paz Riveros,1109014330.0
1262,María Silvia Correa Marín,1115090404.0
1263,Juan José Martin Bravo,1084670911.0
1264,Ricardo Matte,1062948637.0
1265,Sergio Melnick,1076225732.0
1266,Adolfo Millabur,1069138774.0
1267,Vlado Mirosevic,1108584301.0
1268,José Musalem Saffie,1108500041.0
1269,Silvestre Ochagavía Echaurren,1037355246.0
